           4
  0.9821365599399091  0.0578335296042129  0.0276387576944055
  0.0178391473656399  0.9419208436441103  0.9728221874817581
  0.1179848997190613  0.0280667909989774  0.0175626648475890
  0.8820393929753896  0.9721782475174040  0.9819763899762475
           1           1  -1.0178634400600908       -1.9421664703957870       -1.9723612423055945     
           2           2  -1.9821608526343601       -1.0580791563558898       -1.0271778125182420     
           3           3  -1.8820151002809387       -1.9719332090010226       -1.9824373351524109     
           4           4  -1.1179606070246104       -1.0278217524825961       -1.0180236100237525     
           5           1  -1.0178634400600908       -1.9421664703957870      -0.97236124230559451     
           6           2  -1.9821608526343601       -1.0580791563558898       -2.7177812518241917E-002
           7           3  -1.8820151002809387       -1.9719332090010226      -0.98243733515241105     
           8           4  -1.1179606070246104       -1.0278217524825961       -1.8023610023752523E-002
           9           1  -1.0178634400600908       -1.9421664703957870        2.7638757694405498E-002
          10           2  -1.9821608526343601       -1.0580791563558898       0.97282218748175808     
          11           3  -1.8820151002809387       -1.9719332090010226        1.7562664847589001E-002
          12           4  -1.1179606070246104       -1.0278217524825961       0.98197638997624748     
          13           1  -1.0178634400600908       -1.9421664703957870        1.0276387576944055     
          14           2  -1.9821608526343601       -1.0580791563558898        1.9728221874817580     
          15           3  -1.8820151002809387       -1.9719332090010226        1.0175626648475891     
          16           4  -1.1179606070246104       -1.0278217524825961        1.9819763899762475     
          17           1  -1.0178634400600908       -1.9421664703957870        2.0276387576944055     
          18           2  -1.9821608526343601       -1.0580791563558898        2.9728221874817580     
          19           3  -1.8820151002809387       -1.9719332090010226        2.0175626648475888     
          20           4  -1.1179606070246104       -1.0278217524825961        2.9819763899762473     
          21           1  -1.0178634400600908      -0.94216647039578705       -1.9723612423055945     
          22           2  -1.9821608526343601       -5.8079156355889672E-002  -1.0271778125182420     
          23           3  -1.8820151002809387      -0.97193320900102265       -1.9824373351524109     
          24           4  -1.1179606070246104       -2.7821752482595996E-002  -1.0180236100237525     
          25           1  -1.0178634400600908      -0.94216647039578705      -0.97236124230559451     
          26           2  -1.9821608526343601       -5.8079156355889672E-002  -2.7177812518241917E-002
          27           3  -1.8820151002809387      -0.97193320900102265      -0.98243733515241105     
          28           4  -1.1179606070246104       -2.7821752482595996E-002  -1.8023610023752523E-002
          29           1  -1.0178634400600908      -0.94216647039578705        2.7638757694405498E-002
          30           2  -1.9821608526343601       -5.8079156355889672E-002  0.97282218748175808     
          31           3  -1.8820151002809387      -0.97193320900102265        1.7562664847589001E-002
          32           4  -1.1179606070246104       -2.7821752482595996E-002  0.98197638997624748     
          33           1  -1.0178634400600908      -0.94216647039578705        1.0276387576944055     
          34           2  -1.9821608526343601       -5.8079156355889672E-002   1.9728221874817580     
          35           3  -1.8820151002809387      -0.97193320900102265        1.0175626648475891     
          36           4  -1.1179606070246104       -2.7821752482595996E-002   1.9819763899762475     
          37           1  -1.0178634400600908      -0.94216647039578705        2.0276387576944055     
          38           2  -1.9821608526343601       -5.8079156355889672E-002   2.9728221874817580     
          39           3  -1.8820151002809387      -0.97193320900102265        2.0175626648475888     
          40           4  -1.1179606070246104       -2.7821752482595996E-002   2.9819763899762473     
          41           1  -1.0178634400600908        5.7833529604212897E-002  -1.9723612423055945     
          42           2  -1.9821608526343601       0.94192084364411033       -1.0271778125182420     
          43           3  -1.8820151002809387        2.8066790998977399E-002  -1.9824373351524109     
          44           4  -1.1179606070246104       0.97217824751740400       -1.0180236100237525     
          45           1  -1.0178634400600908        5.7833529604212897E-002 -0.97236124230559451     
          46           2  -1.9821608526343601       0.94192084364411033       -2.7177812518241917E-002
          47           3  -1.8820151002809387        2.8066790998977399E-002 -0.98243733515241105     
          48           4  -1.1179606070246104       0.97217824751740400       -1.8023610023752523E-002
          49           1  -1.0178634400600908        5.7833529604212897E-002   2.7638757694405498E-002
          50           2  -1.9821608526343601       0.94192084364411033       0.97282218748175808     
          51           3  -1.8820151002809387        2.8066790998977399E-002   1.7562664847589001E-002
          52           4  -1.1179606070246104       0.97217824751740400       0.98197638997624748     
          53           1  -1.0178634400600908        5.7833529604212897E-002   1.0276387576944055     
          54           2  -1.9821608526343601       0.94192084364411033        1.9728221874817580     
          55           3  -1.8820151002809387        2.8066790998977399E-002   1.0175626648475891     
          56           4  -1.1179606070246104       0.97217824751740400        1.9819763899762475     
          57           1  -1.0178634400600908        5.7833529604212897E-002   2.0276387576944055     
          58           2  -1.9821608526343601       0.94192084364411033        2.9728221874817580     
          59           3  -1.8820151002809387        2.8066790998977399E-002   2.0175626648475888     
          60           4  -1.1179606070246104       0.97217824751740400        2.9819763899762473     
          61           1  -1.0178634400600908        1.0578335296042130       -1.9723612423055945     
          62           2  -1.9821608526343601        1.9419208436441102       -1.0271778125182420     
          63           3  -1.8820151002809387        1.0280667909989774       -1.9824373351524109     
          64           4  -1.1179606070246104        1.9721782475174039       -1.0180236100237525     
          65           1  -1.0178634400600908        1.0578335296042130      -0.97236124230559451     
          66           2  -1.9821608526343601        1.9419208436441102       -2.7177812518241917E-002
          67           3  -1.8820151002809387        1.0280667909989774      -0.98243733515241105     
          68           4  -1.1179606070246104        1.9721782475174039       -1.8023610023752523E-002
          69           1  -1.0178634400600908        1.0578335296042130        2.7638757694405498E-002
          70           2  -1.9821608526343601        1.9419208436441102       0.97282218748175808     
          71           3  -1.8820151002809387        1.0280667909989774        1.7562664847589001E-002
          72           4  -1.1179606070246104        1.9721782475174039       0.98197638997624748     
          73           1  -1.0178634400600908        1.0578335296042130        1.0276387576944055     
          74           2  -1.9821608526343601        1.9419208436441102        1.9728221874817580     
          75           3  -1.8820151002809387        1.0280667909989774        1.0175626648475891     
          76           4  -1.1179606070246104        1.9721782475174039        1.9819763899762475     
          77           1  -1.0178634400600908        1.0578335296042130        2.0276387576944055     
          78           2  -1.9821608526343601        1.9419208436441102        2.9728221874817580     
          79           3  -1.8820151002809387        1.0280667909989774        2.0175626648475888     
          80           4  -1.1179606070246104        1.9721782475174039        2.9819763899762473     
          81           1  -1.0178634400600908        2.0578335296042130       -1.9723612423055945     
          82           2  -1.9821608526343601        2.9419208436441102       -1.0271778125182420     
          83           3  -1.8820151002809387        2.0280667909989774       -1.9824373351524109     
          84           4  -1.1179606070246104        2.9721782475174039       -1.0180236100237525     
          85           1  -1.0178634400600908        2.0578335296042130      -0.97236124230559451     
          86           2  -1.9821608526343601        2.9419208436441102       -2.7177812518241917E-002
          87           3  -1.8820151002809387        2.0280667909989774      -0.98243733515241105     
          88           4  -1.1179606070246104        2.9721782475174039       -1.8023610023752523E-002
          89           1  -1.0178634400600908        2.0578335296042130        2.7638757694405498E-002
          90           2  -1.9821608526343601        2.9419208436441102       0.97282218748175808     
          91           3  -1.8820151002809387        2.0280667909989774        1.7562664847589001E-002
          92           4  -1.1179606070246104        2.9721782475174039       0.98197638997624748     
          93           1  -1.0178634400600908        2.0578335296042130        1.0276387576944055     
          94           2  -1.9821608526343601        2.9419208436441102        1.9728221874817580     
          95           3  -1.8820151002809387        2.0280667909989774        1.0175626648475891     
          96           4  -1.1179606070246104        2.9721782475174039        1.9819763899762475     
          97           1  -1.0178634400600908        2.0578335296042130        2.0276387576944055     
          98           2  -1.9821608526343601        2.9419208436441102        2.9728221874817580     
          99           3  -1.8820151002809387        2.0280667909989774        2.0175626648475888     
         100           4  -1.1179606070246104        2.9721782475174039        2.9819763899762473     
         101           1  -1.7863440060090885E-002  -1.9421664703957870       -1.9723612423055945     
         102           2 -0.98216085263436015       -1.0580791563558898       -1.0271778125182420     
         103           3 -0.88201510028093866       -1.9719332090010226       -1.9824373351524109     
         104           4 -0.11796060702461042       -1.0278217524825961       -1.0180236100237525     
         105           1  -1.7863440060090885E-002  -1.9421664703957870      -0.97236124230559451     
         106           2 -0.98216085263436015       -1.0580791563558898       -2.7177812518241917E-002
         107           3 -0.88201510028093866       -1.9719332090010226      -0.98243733515241105     
         108           4 -0.11796060702461042       -1.0278217524825961       -1.8023610023752523E-002
         109           1  -1.7863440060090885E-002  -1.9421664703957870        2.7638757694405498E-002
         110           2 -0.98216085263436015       -1.0580791563558898       0.97282218748175808     
         111           3 -0.88201510028093866       -1.9719332090010226        1.7562664847589001E-002
         112           4 -0.11796060702461042       -1.0278217524825961       0.98197638997624748     
         113           1  -1.7863440060090885E-002  -1.9421664703957870        1.0276387576944055     
         114           2 -0.98216085263436015       -1.0580791563558898        1.9728221874817580     
         115           3 -0.88201510028093866       -1.9719332090010226        1.0175626648475891     
         116           4 -0.11796060702461042       -1.0278217524825961        1.9819763899762475     
         117           1  -1.7863440060090885E-002  -1.9421664703957870        2.0276387576944055     
         118           2 -0.98216085263436015       -1.0580791563558898        2.9728221874817580     
         119           3 -0.88201510028093866       -1.9719332090010226        2.0175626648475888     
         120           4 -0.11796060702461042       -1.0278217524825961        2.9819763899762473     
         121           1  -1.7863440060090885E-002 -0.94216647039578705       -1.9723612423055945     
         122           2 -0.98216085263436015       -5.8079156355889672E-002  -1.0271778125182420     
         123           3 -0.88201510028093866      -0.97193320900102265       -1.9824373351524109     
         124           4 -0.11796060702461042       -2.7821752482595996E-002  -1.0180236100237525     
         125           1  -1.7863440060090885E-002 -0.94216647039578705      -0.97236124230559451     
         126           2 -0.98216085263436015       -5.8079156355889672E-002  -2.7177812518241917E-002
         127           3 -0.88201510028093866      -0.97193320900102265      -0.98243733515241105     
         128           4 -0.11796060702461042       -2.7821752482595996E-002  -1.8023610023752523E-002
         129           1  -1.7863440060090885E-002 -0.94216647039578705        2.7638757694405498E-002
         130           2 -0.98216085263436015       -5.8079156355889672E-002  0.97282218748175808     
         131           3 -0.88201510028093866      -0.97193320900102265        1.7562664847589001E-002
         132           4 -0.11796060702461042       -2.7821752482595996E-002  0.98197638997624748     
         133           1  -1.7863440060090885E-002 -0.94216647039578705        1.0276387576944055     
         134           2 -0.98216085263436015       -5.8079156355889672E-002   1.9728221874817580     
         135           3 -0.88201510028093866      -0.97193320900102265        1.0175626648475891     
         136           4 -0.11796060702461042       -2.7821752482595996E-002   1.9819763899762475     
         137           1  -1.7863440060090885E-002 -0.94216647039578705        2.0276387576944055     
         138           2 -0.98216085263436015       -5.8079156355889672E-002   2.9728221874817580     
         139           3 -0.88201510028093866      -0.97193320900102265        2.0175626648475888     
