           2
  0.0000000000000000  0.0000000000000000  0.9387559842714478
  0.0000000000000000  0.0000000000000000  0.0612440157285522
           1           1  -2.0000000000000000       -2.0000000000000000       -1.0612440157285521     
           2           2  -2.0000000000000000       -2.0000000000000000       -1.9387559842714479     
           3           1  -2.0000000000000000       -2.0000000000000000       -6.1244015728552204E-002
           4           2  -2.0000000000000000       -2.0000000000000000      -0.93875598427144780     
           5           1  -2.0000000000000000       -2.0000000000000000       0.93875598427144780     
           6           2  -2.0000000000000000       -2.0000000000000000        6.1244015728552197E-002
           7           1  -2.0000000000000000       -2.0000000000000000        1.9387559842714479     
           8           2  -2.0000000000000000       -2.0000000000000000        1.0612440157285521     
           9           1  -2.0000000000000000       -2.0000000000000000        2.9387559842714479     
          10           2  -2.0000000000000000       -2.0000000000000000        2.0612440157285521     
          11           1  -2.0000000000000000       -1.0000000000000000       -1.0612440157285521     
          12           2  -2.0000000000000000       -1.0000000000000000       -1.9387559842714479     
          13           1  -2.0000000000000000       -1.0000000000000000       -6.1244015728552204E-002
          14           2  -2.0000000000000000       -1.0000000000000000      -0.93875598427144780     
          15           1  -2.0000000000000000       -1.0000000000000000       0.93875598427144780     
          16           2  -2.0000000000000000       -1.0000000000000000        6.1244015728552197E-002
          17           1  -2.0000000000000000       -1.0000000000000000        1.9387559842714479     
          18           2  -2.0000000000000000       -1.0000000000000000        1.0612440157285521     
          19           1  -2.0000000000000000       -1.0000000000000000        2.9387559842714479     
          20           2  -2.0000000000000000       -1.0000000000000000        2.0612440157285521     
          21           1  -2.0000000000000000        0.0000000000000000       -1.0612440157285521     
          22           2  -2.0000000000000000        0.0000000000000000       -1.9387559842714479     
          23           1  -2.0000000000000000        0.0000000000000000       -6.1244015728552204E-002
          24           2  -2.0000000000000000        0.0000000000000000      -0.93875598427144780     
          25           1  -2.0000000000000000        0.0000000000000000       0.93875598427144780     
          26           2  -2.0000000000000000        0.0000000000000000        6.1244015728552197E-002
          27           1  -2.0000000000000000        0.0000000000000000        1.9387559842714479     
          28           2  -2.0000000000000000        0.0000000000000000        1.0612440157285521     
          29           1  -2.0000000000000000        0.0000000000000000        2.9387559842714479     
          30           2  -2.0000000000000000        0.0000000000000000        2.0612440157285521     
          31           1  -2.0000000000000000        1.0000000000000000       -1.0612440157285521     
          32           2  -2.0000000000000000        1.0000000000000000       -1.9387559842714479     
          33           1  -2.0000000000000000        1.0000000000000000       -6.1244015728552204E-002
          34           2  -2.0000000000000000        1.0000000000000000      -0.93875598427144780     
          35           1  -2.0000000000000000        1.0000000000000000       0.93875598427144780     
          36           2  -2.0000000000000000        1.0000000000000000        6.1244015728552197E-002
          37           1  -2.0000000000000000        1.0000000000000000        1.9387559842714479     
          38           2  -2.0000000000000000        1.0000000000000000        1.0612440157285521     
          39           1  -2.0000000000000000        1.0000000000000000        2.9387559842714479     
          40           2  -2.0000000000000000        1.0000000000000000        2.0612440157285521     
          41           1  -2.0000000000000000        2.0000000000000000       -1.0612440157285521     
          42           2  -2.0000000000000000        2.0000000000000000       -1.9387559842714479     
          43           1  -2.0000000000000000        2.0000000000000000       -6.1244015728552204E-002
          44           2  -2.0000000000000000        2.0000000000000000      -0.93875598427144780     
          45           1  -2.0000000000000000        2.0000000000000000       0.93875598427144780     
          46           2  -2.0000000000000000        2.0000000000000000        6.1244015728552197E-002
          47           1  -2.0000000000000000        2.0000000000000000        1.9387559842714479     
          48           2  -2.0000000000000000        2.0000000000000000        1.0612440157285521     
          49           1  -2.0000000000000000        2.0000000000000000        2.9387559842714479     
          50           2  -2.0000000000000000        2.0000000000000000        2.0612440157285521     
          51           1  -1.0000000000000000       -2.0000000000000000       -1.0612440157285521     
          52           2  -1.0000000000000000       -2.0000000000000000       -1.9387559842714479     
          53           1  -1.0000000000000000       -2.0000000000000000       -6.1244015728552204E-002
          54           2  -1.0000000000000000       -2.0000000000000000      -0.93875598427144780     
          55           1  -1.0000000000000000       -2.0000000000000000       0.93875598427144780     
          56           2  -1.0000000000000000       -2.0000000000000000        6.1244015728552197E-002
          57           1  -1.0000000000000000       -2.0000000000000000        1.9387559842714479     
          58           2  -1.0000000000000000       -2.0000000000000000        1.0612440157285521     
          59           1  -1.0000000000000000       -2.0000000000000000        2.9387559842714479     
          60           2  -1.0000000000000000       -2.0000000000000000        2.0612440157285521     
          61           1  -1.0000000000000000       -1.0000000000000000       -1.0612440157285521     
